QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e806-0001-9eb2-0005-177a0002917e,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:05.292-08:00,2024-01-25T05:26:05.368-08:00,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,55,21,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e806-0001-9dfc-0005-177a00028162,create role junior_dba;,16,CITIBIKE,5,PUBLIC,CREATE_ROLE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:19.336-08:00,2024-01-25T05:26:19.396-08:00,60,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,,,0,,,0,0,9e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,1dbd8b7dd345c1ec1da51c66026450e9,2,1dbd8b7dd345c1ec1da51c66026450e9,1
01b1e80b-0001-9eb2-0005-177a0002918a,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:31:19.943-08:00,2024-01-25T05:31:19.993-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e80b-0001-9d95-0005-177a0002669a,show terse DATABASES limit 1001,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:31:20.105-08:00,2024-01-25T05:31:20.142-08:00,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7cc3d4194b112d3625b034f5a9fe198d,2,7cc3d4194b112d3625b034f5a9fe198d,1
01b1e808-0001-9d98-0005-177a0002267a,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:28:19.894-08:00,2024-01-25T05:28:20.108-08:00,214,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,183,31,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e806-0001-9d31-0005-177a000256f2,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:08.127-08:00,2024-01-25T05:26:08.232-08:00,105,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,65,40,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e7f4-0001-9d31-0005-177a000256ae,use warehouse compute_wh;,19,WEATHER,6,PUBLIC,USE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:08:32.6-08:00,2024-01-25T05:08:32.633-08:00,33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,,,0,,,0,0,5e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,5cfee9dd4cd3f7caf5e9a98af1ea01e5,2,5cfee9dd4cd3f7caf5e9a98af1ea01e5,1
01b1e806-0001-9dfc-0005-177a0002815e,"show terse SCHEMAS in DATABASE IDENTIFIER('""CITIBIKE""') limit 10000",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:08.136-08:00,2024-01-25T05:26:08.174-08:00,38,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4effafef5b04cdbb2b8086f9e4191b89,2,4effafef5b04cdbb2b8086f9e4191b89,1
01b1e7f4-0001-9e31-0005-177a00021572,create table json_weather_data (v variant);,19,WEATHER,6,PUBLIC,CREATE_TABLE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:08:56.651-08:00,2024-01-25T05:08:56.844-08:00,193,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,93,100,0,0,0,0,,,0,,,0,0,2.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,7fe9a4310c6ae51db12827d57266adfd,2,7fe9a4310c6ae51db12827d57266adfd,1
01b1e7f4-0001-9d31-0005-177a000256aa,use role ACCOUNTADMIN;,19,WEATHER,6,PUBLIC,USE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:08:32.169-08:00,2024-01-25T05:08:32.226-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,53,4,0,0,0,0,,,0,,,0,0,9e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,26a8674575aecf5b38a5ab1d94807865,2,26a8674575aecf5b38a5ab1d94807865,1
01b1e80f-0001-9d95-0005-177a0002669e,grant role junior_dba to user Sush;,16,CITIBIKE,5,PUBLIC,GRANT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:35:44.428-08:00,2024-01-25T05:35:44.509-08:00,81,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,76,5,0,0,0,0,,,0,,,0,0,1.2e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,8acaa87d2fc6b72b84da9b513c2fea53,2,8acaa87d2fc6b72b84da9b513c2fea53,1
01b1e809-0001-9dfc-0005-177a00028166,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:29:41.512-08:00,2024-01-25T05:29:41.586-08:00,74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,64,10,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e811-0001-9eb2-0005-177a00029192,grant role junior_dba to user SUSH;,16,CITIBIKE,5,PUBLIC,GRANT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:37:15.08-08:00,2024-01-25T05:37:15.132-08:00,52,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,,,0,,,0,0,8e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,8acaa87d2fc6b72b84da9b513c2fea53,2,8acaa87d2fc6b72b84da9b513c2fea53,1
01b1e802-0001-9d95-0005-177a0002668a,"select
start_station_name as ""station"",
count(*) as ""rides""
from trips
group by 1
order by 2 desc
limit 20;",16,CITIBIKE,5,PUBLIC,SELECT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T05:22:55.034-08:00,2024-01-25T05:22:55.431-08:00,397,2662400,1,0,0,0,20,0,0,0,0,0,8,8,0,0,0,358,39,0,0,0,0,,,0,,,0,0,5.5e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,217a094fef2952c010b19032d5e244e5,2,217a094fef2952c010b19032d5e244e5,1
01b1e806-0001-9d95-0005-177a0002668e,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:08.135-08:00,2024-01-25T05:26:08.197-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,45,17,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e810-0001-9e31-0005-177a000215a6,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:36:20.678-08:00,2024-01-25T05:36:20.729-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e806-0001-9dfc-0005-177a0002815a,show terse DATABASES limit 1001,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:26:07.591-08:00,2024-01-25T05:26:07.682-08:00,91,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,76,15,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7cc3d4194b112d3625b034f5a9fe198d,2,7cc3d4194b112d3625b034f5a9fe198d,1
01b1e80c-0001-9eb2-0005-177a0002918e,USE SECONDARY ROLES NONE,16,CITIBIKE,5,PUBLIC,USE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:32:14.972-08:00,2024-01-25T05:32:15.002-08:00,30,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,847c7c064c75828fa29ce281e8163fee,2,847c7c064c75828fa29ce281e8163fee,1
01b1e7f4-0001-9eb2-0005-177a0002914e,show terse ROLES like 'A%',19,WEATHER,6,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:08:18.731-08:00,2024-01-25T05:08:18.786-08:00,55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,743bf2895a49407d2824721225c1c8cc,2,743bf2895a49407d2824721225c1c8cc,1
01b1e811-0001-9dfc-0005-177a00028172,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:37:12.144-08:00,2024-01-25T05:37:12.213-08:00,69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,13,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e80f-0001-9d95-0005-177a000266a2,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:35:44.569-08:00,2024-01-25T05:35:44.611-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e803-0001-9e31-0005-177a0002158e,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:23:28.741-08:00,2024-01-25T05:23:28.804-08:00,63,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e7f4-0001-9e31-0005-177a0002156a,use schema public;,19,WEATHER,6,PUBLIC,USE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:08:33.435-08:00,2024-01-25T05:08:33.479-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,,,0,,,0,0,7e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,9dc480c130bc38fd766cdc1a548424dc,2,9dc480c130bc38fd766cdc1a548424dc,1
01b1e80b-0001-9d31-0005-177a000256fa,"show terse SCHEMAS in DATABASE IDENTIFIER('""CITIBIKE""') limit 10000",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:31:19.944-08:00,2024-01-25T05:31:20-08:00,56,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4effafef5b04cdbb2b8086f9e4191b89,2,4effafef5b04cdbb2b8086f9e4191b89,1
01b1e80b-0001-9e31-0005-177a0002159a,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:31:19.943-08:00,2024-01-25T05:31:19.999-08:00,56,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e811-0001-9d98-0005-177a0002268a,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:37:12.155-08:00,2024-01-25T05:37:12.291-08:00,136,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,95,41,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e811-0001-9e31-0005-177a000215aa,"show terse SCHEMAS in DATABASE IDENTIFIER('""CITIBIKE""') limit 10000",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:37:12.463-08:00,2024-01-25T05:37:12.558-08:00,95,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,85,10,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4effafef5b04cdbb2b8086f9e4191b89,2,4effafef5b04cdbb2b8086f9e4191b89,1
01b1e80a-0001-9e31-0005-177a00021592,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:30:30.198-08:00,2024-01-25T05:30:30.305-08:00,107,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,86,21,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e800-0001-9eb2-0005-177a00029176,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:20:49.797-08:00,2024-01-25T05:20:49.876-08:00,79,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,22,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e80d-0001-9e31-0005-177a0002159e,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:33:58.637-08:00,2024-01-25T05:33:58.709-08:00,72,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e7ff-0001-9d31-0005-177a000256de,update trips set start_station_name = 'oops';,16,CITIBIKE,5,PUBLIC,UPDATE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T05:19:13.455-08:00,2024-01-25T05:19:16.039-08:00,2584,50158592,0.199793806,47474688,0,0,1935271,0,1935271,0,0,0,16,16,0,0,0,61,2523,0,0,0,0,,,0,,,0,0,3.1e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,1706188753503000000,0,ROLE,1b99da994e28056f5f3a7897eda03d1f,2,1b99da994e28056f5f3a7897eda03d1f,1
01b1e800-0001-9d98-0005-177a0002266e,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:20:55.403-08:00,2024-01-25T05:20:56.928-08:00,1525,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1489,36,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e80a-0001-9d95-0005-177a00026696,grant role junior_dba to user Sush;,16,CITIBIKE,5,PUBLIC,GRANT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:30:57.743-08:00,2024-01-25T05:30:57.794-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,15,0,0,0,0,,,0,,,0,0,8e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,8acaa87d2fc6b72b84da9b513c2fea53,2,8acaa87d2fc6b72b84da9b513c2fea53,1
01b1e80a-0001-9eb2-0005-177a00029186,CREATE USER SUSH;,16,CITIBIKE,5,PUBLIC,CREATE_USER,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:30:53.246-08:00,2024-01-25T05:30:53.312-08:00,66,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,32,0,0,0,0,,,0,,,0,0,1e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,e2f3da69010ea5be772086ce7fbfea5b,2,e2f3da69010ea5be772086ce7fbfea5b,1
01b1e800-0001-9e31-0005-177a00021582,"select
start_station_name as ""station"",
count(*) as ""rides""
from trips
group by 1
order by 2 desc
limit 20;",16,CITIBIKE,5,PUBLIC,SELECT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T05:20:15.252-08:00,2024-01-25T05:20:15.376-08:00,124,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,109,15,0,0,0,0,,,0,,,0,0,1.7e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,217a094fef2952c010b19032d5e244e5,2,217a094fef2952c010b19032d5e244e5,1
01b1e812-0001-9d31-0005-177a00025706,GRANT ROLE junior_dba TO USER SUSH;,16,CITIBIKE,5,PUBLIC,GRANT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:38:31.834-08:00,2024-01-25T05:38:31.876-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,,,0,,,0,0,6e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,8acaa87d2fc6b72b84da9b513c2fea53,2,8acaa87d2fc6b72b84da9b513c2fea53,1
01b1e801-0001-9d31-0005-177a000256e6,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:21:51.643-08:00,2024-01-25T05:21:51.684-08:00,41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e801-0001-9d95-0005-177a00026686,"set query_id =
(select query_id from
table(information_schema.query_history_by_session (result_limit=>5))
where query_text like 'update%' order by start_time limit 1)",16,CITIBIKE,5,PUBLIC,SET,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T05:21:51.89-08:00,2024-01-25T05:21:52.359-08:00,469,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,186,270,0,0,0,0,,,0,,,0,13,6.2e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,b694697c49dd03cee18f93dd4f98594e,2,b694697c49dd03cee18f93dd4f98594e,1
01b1e7f8-0001-9d31-0005-177a000256c2,"create view json_weather_data_view as
select
 v:time::timestamp as observation_time,
 v:city.id::int as city_id,
 v:city.name::string as city_name,
 v:city.country::string as country,
 v:city.coord.lat::float as city_lat,
 v:city.coord.lon::float as city_lon,
 v:clouds.all::int as clouds,
 (v:main.temp::float)-273.15 as temp_avg,
 (v:main.temp_min::float)-273.15 as temp_min,
 (v:main.temp_max::float)-273.15 as temp_max,
 v:weather[0].main::string as weather,
 v:weather[0].description::string as weather_desc,
 v:weather[0].icon::string as weather_icon,
 v:wind.deg::float as wind_dir,
 v:wind.speed::float as wind_speed
from json_weather_data
where city_id = 5128638;",19,WEATHER,6,PUBLIC,CREATE_VIEW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:12:37.239-08:00,2024-01-25T05:12:37.444-08:00,205,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,111,94,0,0,0,0,,,0,,,0,0,3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,9bf087d6f0ee3b597a78de69110149ca,2,9bf087d6f0ee3b597a78de69110149ca,1
